Source,Site,Type,ID,Age,plotID,Species,Latin.name,h.Code
NC,Swannymote,NC,WE-NC-1020-SWAN,20,WE-NC-1020-SWAN30-70A,Hoary ragwort,Jacobaea erucifolia,Non-woodland
NC,Swannymote,PL,WE-PL-1020-SWAN,20,WE-PL-1020-SWAN0-30B,Wood meadow grass,Poa nemoralis,Specialist
NC,Victory Woods,Mature,SE-EW-1020-VICT,Mature,SE-EW-1020-VICT 10-60B,Bryophytes,Bryophyta,Non-woodland
NC,Victory Woods,Mature,SE-EW-1020-VICT,Mature,SE-EW-1020-VICT 10-60A,Bryophytes,Bryophyta,Non-woodland
NC,Victory Woods,Mature,SE-EW-1020-VICT,Mature,SE-EW-1020-VICT 10-60B,Grazing,,Non-woodland
NC,Victory Woods,Mature,SE-EW-1020-VICT,Mature,SE-EW-1020-VICT 10-60B,Leaf litter,,Non-woodland
NC,Victory Woods,Mature,SE-EW-1020-VICT,Mature,SE-EW-1020-VICT 10-60B,Bare ground,,Non-woodland
NC,Victory Woods,Mature,SE-EW-1020-VICT,Mature,SE-EW-1020-VICT 10-60A,Grazing,,Non-woodland
NC,Victory Woods,Mature,SE-EW-1020-VICT,Mature,SE-EW-1020-VICT 10-60A,Leaf litter,,Non-woodland
NC,Victory Woods,Mature,SE-EW-1020-VICT,Mature,SE-EW-1020-VICT 10-60A,Bare ground,,Non-woodland
NC,Victory Woods,Mature,SE-EW-1020-VICT,Mature,SE-EW-1020-VICT 10-60A,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT30-70A,Bryophytes,Bryophyta,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT70-150B,Bryophytes,Bryophyta,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT0-30A,Bryophytes,Bryophyta,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT70-150A,Bryophytes,Bryophyta,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT0-30B,Bryophytes,Bryophyta,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT30-70A,Creeping thistle,Cirsium arvense,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT0-30A,Creeping thistle,Cirsium arvense,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT30-70A,American willowherb,Epilobium ciliatum,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT70-150B,American willowherb,Epilobium ciliatum,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT70-150A,American willowherb,Epilobium ciliatum,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT70-150B,Yorkshire fog,Holcus lanatus,Generalist
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT30-70A,Soft rush,Juncus effusus,Generalist
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT0-30B,Soft rush,Juncus effusus,Generalist
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT30-70A,Grazing,,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT30-70A,Leaf litter,,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT30-70A,Bare ground,,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT70-150B,Grazing,,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT70-150B,Leaf litter,,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT70-150B,Bare ground,,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT0-30A,Grazing,,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT0-30A,Leaf litter,,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT0-30A,Bare ground,,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT70-150A,Grazing,,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT70-150A,Leaf litter,,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT70-150A,Bare ground,,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT0-30B,Grazing,,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT0-30B,Leaf litter,,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT0-30B,Bare ground,,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT30-70A,Rough meadow grass,Poa trivialis,Generalist
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT70-150B,Rough meadow grass,Poa trivialis,Generalist
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT0-30A,Rough meadow grass,Poa trivialis,Generalist
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT70-150A,Rough meadow grass,Poa trivialis,Generalist
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT70-150A,Self heal,Prunella vulgaris,Generalist
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT30-70A,Common fleabane,Pulicaria dysenterica,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT70-150B,Common fleabane,Pulicaria dysenterica,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT0-30A,Common fleabane,Pulicaria dysenterica,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT70-150A,Common fleabane,Pulicaria dysenterica,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT0-30B,Common fleabane,Pulicaria dysenterica,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT30-70A,Field rose,Rosa arvensis,Specialist
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT30-70A,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT70-150B,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT0-30A,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT70-150A,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT0-30B,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT0-30A,Broad-leaved dock,Rumex obtusifolius,Generalist
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT0-30B,Broad-leaved dock,Rumex obtusifolius,Generalist
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT70-150A,Hairy ragwort,Senecio jacobaea,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT0-30A,Common vetch,Vicia sativa,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT30-70A,Smooth tare,Vicia tetrasperma,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT70-150B,Dog rose,Rosa canina,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT70-150B,Compact rush,Juncus conglomeratus,Generalist
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT0-30A,Compact rush,Juncus conglomeratus,Generalist
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT70-150A,Smooth tare,Vicia tetrasperma,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT70-150A,Squirrel rail fescue,Vulpia bromoides,Non-woodland
NC,Victory Woods,NC,SE-NC-1020-VICT,18,SE-NC-1020-VICT0-30B,Dog rose,Rosa canina,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT0-30B,Creeping bent,Agrostis stolonifera,Generalist
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT30-70A,Creeping bent,Agrostis stolonifera,Generalist
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT70-150B,False oat grass,Arrhenatherum elatius,Generalist
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT70-150A,Bryophytes,Bryophyta,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT0-30B,Bryophytes,Bryophyta,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT30-70A,Bryophytes,Bryophyta,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT0-30A,Bryophytes,Bryophyta,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT70-150B,Bryophytes,Bryophyta,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT30-70B,Bryophytes,Bryophyta,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT70-150B,Creeping thistle,Cirsium arvense,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT70-150B,American willowherb,Epilobium ciliatum,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT0-30B,Great willowherb,Epilobium hirsutum,Generalist
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT0-30B,Yorkshire fog,Holcus lanatus,Generalist
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT30-70A,Yorkshire fog,Holcus lanatus,Generalist
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT0-30A,Yorkshire fog,Holcus lanatus,Generalist
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT30-70B,Yorkshire fog,Holcus lanatus,Generalist
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT70-150A,Soft rush,Juncus effusus,Generalist
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT0-30B,Soft rush,Juncus effusus,Generalist
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT0-30A,Soft rush,Juncus effusus,Generalist
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT70-150A,Grazing,,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT70-150A,Leaf litter,,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT70-150A,Bare ground,,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT0-30B,Grazing,,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT0-30B,Leaf litter,,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT0-30B,Bare ground,,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT30-70A,Grazing,,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT30-70A,Leaf litter,,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT30-70A,Bare ground,,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT0-30A,Grazing,,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT0-30A,Leaf litter,,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT0-30A,Bare ground,,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT70-150B,Grazing,,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT70-150B,Leaf litter,,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT70-150B,Bare ground,,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT30-70B,Grazing,,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT30-70B,Leaf litter,,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT30-70B,Bare ground,,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT0-30B,Rough meadow grass,Poa trivialis,Generalist
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT70-150B,Rough meadow grass,Poa trivialis,Generalist
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT70-150B,Common fleabane,Pulicaria dysenterica,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT30-70B,Common fleabane,Pulicaria dysenterica,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT70-150B,Field rose,Rosa arvensis,Specialist
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT70-150A,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT0-30B,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT30-70A,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT0-30A,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT70-150B,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT30-70B,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT70-150A,Broad-leaved dock,Rumex obtusifolius,Generalist
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT0-30B,Broad-leaved dock,Rumex obtusifolius,Generalist
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT30-70A,Broad-leaved dock,Rumex obtusifolius,Generalist
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT0-30A,Broad-leaved dock,Rumex obtusifolius,Generalist
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT30-70B,Broad-leaved dock,Rumex obtusifolius,Generalist
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT70-150A,Common vetch,Vicia sativa,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT30-70A,Vetch sp.,Vicia sp.,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT30-70A,Broad-leaved willowherb,Epilobium montanum,Generalist
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT70-150B,Slender thistle,Carduus tenuiflorus,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT70-150B,Barren brome,Bromus sterilis,Non-woodland
NC,Victory Woods,PL,SE-PL-1020-VICT,18,SE-PL-1020-VICT30-70B,Common rush,Juncus effusus,Generalist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL30-30B,Creeping bent,Agrostis stolonifera,Generalist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL330-70A,Creeping bent,Agrostis stolonifera,Generalist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150A,Creeping bent,Agrostis stolonifera,Generalist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150B,Creeping bent,Agrostis stolonifera,Generalist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL30-30B,False oat grass,Arrhenatherum elatius,Generalist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150A,False oat grass,Arrhenatherum elatius,Generalist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL330-70B,Lords and ladies,Arum maculatum,Specialist
NC,Wilderness 3,Mature,EA-EWNC-3040-WIL3,Mature,EA-EWNC-3040-WIL3 10-60A,False brome,Brachypodium sylvaticum,Specialist
NC,Wilderness 3,Mature,EA-EWNC-3040-WIL3,Mature,EA-EWNC-3040-WIL3 10-60B,False brome,Brachypodium sylvaticum,Specialist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL330-70B,False brome,Brachypodium sylvaticum,Specialist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150A,False brome,Brachypodium sylvaticum,Specialist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150B,False brome,Brachypodium sylvaticum,Specialist
NC,Wilderness 3,Mature,EA-EWNC-3040-WIL3,Mature,EA-EWNC-3040-WIL3 10-60A,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 3,Mature,EA-EWNC-3040-WIL3,Mature,EA-EWNC-3040-WIL3 10-60B,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 3,Mature,EA-EWPL-3040-WIL3,Mature,EA-EWPL-3040-WIL3 10-60A,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 3,Mature,EA-EWPL-3040-WIL3,Mature,EA-EWPL-3040-WIL3 10-60B,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL30-30A,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL30-30B,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL330-70A,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL330-70B,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150A,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150B,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL30-30A,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL30-30B,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL330-70A,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL330-70B,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL370-150A,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL370-150B,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 3,Mature,EA-EWNC-3040-WIL3,Mature,EA-EWNC-3040-WIL3 10-60A,Wood sedge,Carex sylvatica,Specialist
NC,Wilderness 3,Mature,EA-EWPL-3040-WIL3,Mature,EA-EWPL-3040-WIL3 10-60A,Broad buckler,Dryopteris dilatata,Generalist
NC,Wilderness 3,Mature,EA-EWPL-3040-WIL3,Mature,EA-EWPL-3040-WIL3 10-60B,Broad buckler,Dryopteris dilatata,Generalist
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL30-30B,Broad buckler,Dryopteris dilatata,Generalist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150A,American willowherb,Epilobium ciliatum,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL30-30A,Willowherb sp. ,Epilobium sp.,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL330-70A,Willowherb sp. ,Epilobium sp.,Non-woodland
NC,Wilderness 3,Mature,EA-EWNC-3040-WIL3,Mature,EA-EWNC-3040-WIL3 10-60B,Cleavers,Galium aparine,Generalist
NC,Wilderness 3,Mature,EA-EWPL-3040-WIL3,Mature,EA-EWPL-3040-WIL3 10-60A,Cleavers,Galium aparine,Generalist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL330-70A,Cleavers,Galium aparine,Generalist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL330-70B,Cleavers,Galium aparine,Generalist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150A,Cleavers,Galium aparine,Generalist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150B,Cleavers,Galium aparine,Generalist
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL30-30A,CLeavers,Galium aparine,Generalist
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL330-70A,Cleavers,Galium aparine,Generalist
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL330-70B,Cleavers,Galium aparine,Generalist
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL370-150A,Cleavers,Galium aparine,Generalist
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL370-150B,Cleavers,Galium aparine,Generalist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150B,Wood avens,Geum urbanum,Generalist
NC,Wilderness 3,Mature,EA-EWNC-3040-WIL3,Mature,EA-EWNC-3040-WIL3 10-60B,Ground ivy,Glechoma hederacea,Generalist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL30-30B,Yorkshire fog,Holcus lanatus,Generalist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150A,Yorkshire fog,Holcus lanatus,Generalist
NC,Wilderness 3,Mature,EA-EWNC-3040-WIL3,Mature,EA-EWNC-3040-WIL3 10-60A,Bluebell,Hyacinthoides non-scripta,Specialist
NC,Wilderness 3,Mature,EA-EWNC-3040-WIL3,Mature,EA-EWNC-3040-WIL3 10-60B,Bluebell,Hyacinthoides non-scripta,Specialist
NC,Wilderness 3,Mature,EA-EWNC-3040-WIL3,Mature,EA-EWNC-3040-WIL3 10-60A,Dogs mercury,Mercurialis perennis,Specialist
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL330-70B,Three nerved sandwort,Moehringia trinervia,Specialist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150B,Field forget-me-not,Myosotis arvensis,Generalist
NC,Wilderness 3,Mature,EA-EWNC-3040-WIL3,Mature,EA-EWNC-3040-WIL3 10-60A,Grazing,,Non-woodland
NC,Wilderness 3,Mature,EA-EWNC-3040-WIL3,Mature,EA-EWNC-3040-WIL3 10-60A,Leaf litter,,Non-woodland
NC,Wilderness 3,Mature,EA-EWNC-3040-WIL3,Mature,EA-EWNC-3040-WIL3 10-60A,Bare ground,,Non-woodland
NC,Wilderness 3,Mature,EA-EWNC-3040-WIL3,Mature,EA-EWNC-3040-WIL3 10-60B,Grazing,,Non-woodland
NC,Wilderness 3,Mature,EA-EWNC-3040-WIL3,Mature,EA-EWNC-3040-WIL3 10-60B,Leaf litter,,Non-woodland
NC,Wilderness 3,Mature,EA-EWNC-3040-WIL3,Mature,EA-EWNC-3040-WIL3 10-60B,Bare ground,,Non-woodland
NC,Wilderness 3,Mature,EA-EWPL-3040-WIL3,Mature,EA-EWPL-3040-WIL3 10-60A,Grazing,,Non-woodland
NC,Wilderness 3,Mature,EA-EWPL-3040-WIL3,Mature,EA-EWPL-3040-WIL3 10-60A,Leaf litter,,Non-woodland
NC,Wilderness 3,Mature,EA-EWPL-3040-WIL3,Mature,EA-EWPL-3040-WIL3 10-60A,Bare ground,,Non-woodland
NC,Wilderness 3,Mature,EA-EWPL-3040-WIL3,Mature,EA-EWPL-3040-WIL3 10-60B,Grazing,,Non-woodland
NC,Wilderness 3,Mature,EA-EWPL-3040-WIL3,Mature,EA-EWPL-3040-WIL3 10-60B,Leaf litter,,Non-woodland
NC,Wilderness 3,Mature,EA-EWPL-3040-WIL3,Mature,EA-EWPL-3040-WIL3 10-60B,Bare ground,,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL30-30A,Grazing,,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL30-30A,Leaf litter,,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL30-30A,Bare ground,,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL30-30B,Grazing,,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL30-30B,Leaf litter,,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL30-30B,Bare ground,,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL330-70A,Grazing,,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL330-70A,Leaf litter,,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL330-70A,Bare ground,,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL330-70B,Grazing,,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL330-70B,Leaf litter,,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL330-70B,Bare ground,,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150A,Grazing,,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150A,Leaf litter,,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150A,Bare ground,,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150B,Grazing,,Non-woodland
